x,y
190002.9694623795,553777.5840207933
190002.01687664707,553776.4255776247
190001.06429091183,553775.2671344723
189999.16127276773,553772.9631555312
189997.75122531518,553771.2560146085
189996.79381585313,553770.1004211196
189995.8364063853,553768.9448276426
189993.9334792707,553766.6393056528
189992.4216125898,553764.8075792657
189990.5236295523,553762.507952466
189988.62594673896,553760.2118729486
189986.717923607,553757.9024828312
189985.6276224992,553756.5813627838
189983.727674262,553754.2760036415
189982.03950312544,553752.2936623322
189980.7705273937,553750.8035626268
189979.50155166717,553749.3134629412
189978.36775366234,553747.9820963306
189977.23395565792,553746.6507297349
189976.1028272062,553745.3224973265
189974.9716987499,553743.9942649393
189973.51068236414,553742.2786613894
189972.04966597463,553740.5630578712
189970.4437020899,553738.6772478728
189973.0209526636,553736.5528445265
189971.12546672628,553734.2283300025
189969.73855263158,553732.5274914047
189968.79361378326,553731.3587469014
189967.84867494085,553730.1900024073
189966.83609390762,553728.9363534786
189965.89541877664,553727.7679633686
189964.95474364166,553726.5995732757
189963.07677526821,553724.268249254
189962.1723267683,553723.1439884058
189970.4437019372,553738.6772479606
189969.5000577018,553737.4636032222
189968.5564134693,553736.249958493
189966.96473832667,553734.2127124697
189966.0453324488,553733.0275368356
189965.12592657373,553731.842361212
189964.4062020155,553730.9145882712
189962.59632999284,553728.6003800747
189961.65545723864,553727.4317534816
189960.71458448705,553726.2631268963
189958.9624953553,553724.094731399
189970.4437019372,553738.6772479606
189968.4938949428,553737.9339771563
189966.54408796135,553737.1907063597
189964.98469015968,553735.5253317509
189963.39122674256,553733.8235770946
189961.7740586328,553732.0965065535
189960.35441300753,553730.3624356713
189958.93476737817,553728.628364819
189957.07722591097,553726.3705944255
189955.94108823728,553724.9896631873
189930.4419463837,553688.138317886
189929.20427752077,553686.6092710812
189927.9666086583,553685.0802243011
189927.9666081925,553685.0802238005
189926.08716681687,553682.7436537114
189924.20945010756,553680.4082144846
189922.33173327256,553678.072775282
189920.45401624264,553675.7373364863
189919.13107955962,553674.091890252
189927.2664775625,553689.060396156
189926.1301619235,553687.6511941466
189924.99384628315,553686.2419921478
189923.1233326019,553683.9143570447
189921.24599295054,553681.5822571127
189919.36865352155,553679.2501574667
189917.92125410918,553677.4532623899
189917.4915393663,553676.919786695
189916.7716237203,553676.0263404639
189933.488926918,553687.2655806282
189931.62941108938,553684.925189922
189929.76989523385,553682.5847999599
189927.91037937958,553680.2444098045
189926.0508635133,553677.9040196781
189924.19134859432,553675.563629379
189922.33183174956,553673.2232397965
189921.4871950424,553672.1601772316
189921.48719478617,553672.1601771842
189919.67697259333,553669.9508057808
189918.56387712152,553668.5922761448
189917.45078165407,553667.233746515
189915.81531395923,553665.2376617551
189914.2337773281,553663.2665030042
189913.2954891783,553662.0958309631
189912.35720102914,553660.9251589192
189910.48601986945,553658.5934969899
189909.26423624967,553657.071043244
189908.32502338066,553655.9016558791
189907.38581051456,553654.7322685204
189905.50457501115,553652.4010371668
189904.49548659817,553651.1505722052
189903.55163757355,553649.9839420062
189902.60778856464,553648.8173118157
189901.6697771814,553647.6458796789
189900.73176580097,553646.4744475519
189900.15887218644,553645.7589908898
189898.29534494548,553643.4242322601
189897.35914040933,553642.2512904623
189896.42293586946,553641.0783486739
189895.49887057053,553639.8966118668
189894.57480526489,553638.7148750704
189893.7933687958,553637.7155301379
189919.1310798801,553674.0918895573
189918.8986438926,553673.8028207523
189918.8986438926,553673.8028207523
189917.0216572617,553671.473893407
189915.556732635,553669.6559308774
189913.68565413117,553667.3269749291
189911.8109450945,553664.9935000304
189909.93986657533,553662.6645441634
189908.06505221536,553660.3310432486
189906.19388198,553658.0021359393
189904.3190118093,553655.6687329775
189902.4477862691,553653.3398890619
189900.57292934082,553651.0065259333
189898.70170388411,553648.6776820935
189896.82688037414,553646.344630428
189895.88708771396,553645.1752102668
189894.94729505203,553644.0057901094
189894.00748855935,553642.8363701465
189893.06768206492,553641.6669501873
189891.42672940705,553639.6250971887
189916.77162394786,553676.0263390974
189916.29592414928,553675.4359725072
189914.41664644636,553673.1002933463
189913.47546920553,553671.9322741184
189912.5342919629,553670.7642549124
189911.5931152033,553669.5962352476
189910.65193844412,553668.4282155928
189909.71048530817,553667.2578462004
189908.76903217204,553666.0874768123
189907.8293498173,553664.9182534186
189906.88966746986,553663.7490300307
189905.01624275063,553661.4181377032
189903.4816425333,553659.5088066214
189902.541776173,553658.3395024086
189901.6019098065,553657.1701982071
189900.66160113172,553655.9991626893
189899.7212924772,553654.8281271842
189898.78265055112,553653.6578498483
189897.8440086369,553652.4875725152
189896.90522251936,553651.3157643155
189895.96643640433,553650.1439561266
189895.02838134524,553648.9725843695
189894.09032627995,553647.8012126122
189893.15226858272,553646.6298861231
189892.21421088156,553645.4585596333
189891.4974886581,553644.564516846
189890.5556101491,553643.396328895
189889.6137316381,553642.228140952
189889.06516569943,553641.5477515727
189893.79336895802,553637.7155304919
189891.90711830626,553635.3958333635
189890.02683664457,553633.0835043661
189888.1602972588,553630.7580916041
189888.03280253752,553630.5992528842
189886.16367832446,553628.2664587841
189884.2961623929,553625.9353342147
189882.42815450492,553623.6054156037
189880.55959819033,553621.2751198135
189878.69044609967,553618.9458947317
189876.8209837932,553616.6163225898
189874.95186934172,553614.2835608908
189873.70614266512,553612.7288230716
189891.4267293993,553639.6250963674
189889.55334834303,553637.2939964624
189888.6135344838,553636.1245301332
189887.67372061833,553634.9550638233
189885.80376799943,553632.6223202414
189885.4327645786,553632.1594408478
189884.49505037413,553630.9881895002
189883.55733617485,553629.8169381561
189882.6196221201,553628.6456868403
189881.68190806158,553627.474435533
189879.80995485937,553625.1384066519
189878.17635848312,553623.0998257954
189876.30737501406,553620.7693575013
189875.3682850494,553619.5983900127
189874.42919508062,553618.4274225362
189872.55851460487,553616.0948401728
189871.36418463165,553614.6056112846
189889.0651665073,553641.5477506346
189888.12440276518,553640.377734257
189887.18363902316,553639.2077178782
189885.31628816674,553636.8853460442
189883.4506034273,553634.5626639967
189883.30539463897,553634.381887239
189881.4355987601,553632.054480959
189880.4936967502,553630.882991911
189879.55179473752,553629.7115028688
189877.67999038188,553627.38344926
189876.73808844984,553626.2119604034
189875.7961865127,553625.0404715495
189873.9201712577,553622.7023605122
189872.98216007042,553621.5277516508
189872.04414887397,553620.3531427986
189870.17758591447,553618.0089559824
189869.04778325369,553616.5888471686
189893.79336895802,553637.7155304919
189893.09804583216,553634.8483059687
189892.40272267262,553631.9810814625
189891.0514084888,553629.5071050853
189889.86231514005,553628.0190591027
189887.9977180959,553625.6914707405
189887.39371499815,553624.9187887094
189885.5209844509,553622.5899873227
189884.20016685128,553620.9475074497
189882.32486205045,553618.6215304609
189880.4575068226,553616.3054125755
189878.58096804487,553613.9771432417
189878.22566712694,553613.5358476837
189876.36611793397,553611.2036388002
189876.0922194827,553610.860121821
189873.70614285587,553612.7288228485
189872.76237784658,553611.56198505
189871.8186128373,553610.3951472563
189870.87484794037,553609.2283094818
189869.93108304567,553608.0614717158
189868.9873181487,553606.8946339532
189868.043553245,553605.7277962064
189867.0997882244,553604.560958463
189866.15602320156,553603.3941207302
189865.21225866352,553602.227282543
189864.268494121,553601.0604443662
189863.178948224,553599.7133699834
189871.36418427707,553614.6056116684
189870.41933215607,553613.4331025371
189869.4744800312,553612.2605934136
189868.5328328388,553611.0920680077
189867.59118563758,553609.9235426032
189866.6495384547,553608.7550173275
189865.70789126752,553607.5864920611
189864.7662441075,553606.4179668003
189863.8245969477,553605.2494415558
189862.8829496888,553604.080915956
189861.94130242558,553602.9123903688
189860.75149529683,553601.4598719027
189869.0477834399,553616.5888469215
189868.08136422932,553615.3895751178
189867.11494501604,553614.1903033184
189866.17291798102,553613.0221935883
189865.23089093948,553611.8540838687
189864.2888638326,553610.6859738822
189863.34683671917,553609.5178639091
189862.4048095811,553608.3497538229
189861.46278244094,553607.1816437478
189860.52075570304,553606.0135335376
189859.57872896086,553604.845423343
189858.27648508875,553603.2643073695
189812.3021794078,553539.9458552736
189810.41243500376,553537.6630531595
189808.51563832117,553535.3720682979
189807.56348118876,553534.205957527
189806.61132405416,553533.0398467676
189804.73007641415,553530.7319310353
189802.84557282965,553528.414200936
189800.9660057445,553526.0983562183
189800.4471017902,553525.4590071484
189798.56035195335,553523.141721204
189797.2038972319,553521.4757375336
189795.31666524062,553519.151117029
189793.7314863615,553517.1964413639
189791.85007182704,553514.8741710888
189789.98143974988,553512.633363468
189788.10398333304,553510.4451400193
189787.62150666275,553509.9132956312
189785.70909477165,553507.9085638635
189784.17643314786,553506.4917633432
189781.9602129176,553504.7512420829
189780.98653767296,553504.0642844846
189778.4742992938,553502.53961323
189776.23059871557,553501.1278069615
189773.98689815644,553499.7160007255
189771.74319760743,553498.3041945116
189769.49949707527,553496.8923883259
189802.77283998174,553512.6101344795
189803.25635234313,553513.2243124729
189805.10847399393,553515.580706369
189806.98752053102,553517.9112250142
189808.68437240535,553520.0169660501
189809.634762253,553521.1928571741
189810.58515210124,553522.3687483079
189812.47610030396,553524.6785995059
189814.3441255512,553526.9604520348
189816.2384656176,553529.2744488918
189817.79408360753,553531.174673385
189800.38197109252,553514.5855055881
189801.90481921233,553516.487812573
189803.7476574053,553518.7829069886
189805.6247553717,553521.0923570483
189807.5208403776,553523.4078436343
189808.16999186482,553524.1992959266
189810.06599542737,553526.5085736536
189811.57403468934,553528.3452873369
189813.4697132074,553530.650086477
189815.36539125242,553532.9548851607
189815.47274783338,553533.0854106896
189800.38197109252,553514.5855055881
189800.4522275606,553517.2010364386
189800.5224840016,553519.8165672764
189801.96979834282,553521.6102887822
189803.85417078823,553523.9249542067
189805.6893940686,553526.1661432522
189807.5246173428,553528.407332336
189809.35984061306,553530.6485214544
189811.1950638771,553532.8897106054
189813.03028713266,553535.1308997939
189866.23464747012,553593.1991467203
189867.23550265637,553594.4461465712
189868.23635783876,553595.6931464375
189870.11259195124,553598.0192456542
189871.98882605747,553600.345344669
189873.8650606341,553602.6714437299
189875.74129521538,553604.9975423524
189877.39380811783,553607.038313789
189878.7248889369,553608.6821320963
189868.64818965545,553591.46687609
189870.49744030726,553593.7273742754
189871.77158409712,553595.2853567571
189873.65318339763,553597.6204866292
189875.53478267902,553599.9556170849
189877.41638242852,553602.2907478258
189879.29646630542,553604.622200866
189880.99505753932,553606.7245536355
189871.17683155005,553589.7109407618
189872.9606336851,553591.9267207998
189874.08910662303,553593.3286773217
189875.96788307323,553595.659341896
189877.84665910018,553597.9900062586
189879.72543524558,553600.3206705449
189881.1314349453,553602.0648453718
189882.51680367623,553603.7786786977
189883.2963515007,553604.7429315371
189878.72488880903,553608.6821322612
189879.6629412253,553609.8534216946
189880.60099363772,553611.0247111352
189881.5385938645,553612.1954234578
189882.47619408768,553613.3661357987
189884.35333100436,553615.6946019742
189885.90626940946,553617.6208573605
189887.78770053928,553619.9419590457
189889.66102930313,553622.2530644434
189890.6058942666,553623.4187344365
189891.5507592233,553624.5844044355
189892.35332795218,553625.5745255922
189894.23165077966,553627.8960587599
189895.178557384,553629.0659001081
189896.12546398226,553630.2357414577
189898.00494254156,553632.5574352945
189898.95200772566,553633.7272981209
189899.89907290367,553634.8971609528
189900.88246002403,553636.111868617
189901.86584713764,553637.3265762818
189903.74237542404,553639.6559416972
189904.6837164813,553640.8272461041
189905.62505753594,553641.9985505239
189906.59951875856,553643.2110843062
189907.57397997752,553644.4236180971
189880.99505759208,553606.7245545232
189881.9541942805,553607.915202314
189882.91333096134,553609.1058501168
189883.85476113332,553610.274540501
189884.79619130108,553611.4432308963
189886.6728870795,553613.770692912
189888.1834514481,553615.6440829199
189890.06750768563,553617.9777958404
189891.0100566555,553619.1449607433
189891.95260562567,553620.3121256569
189892.8951546024,553621.4792902248
189893.8377035726,553622.6464547978
189894.7802525255,553623.8136197135
189895.72280147194,553624.9807846532
189896.6660260966,553626.1480542743
189897.6092507235,553627.3153238988
189898.55235247553,553628.4819918218
189899.49545422554,553629.648659759
189900.4392296343,553630.8154925008
189901.38300505653,553631.9823252532
189902.12411770754,553632.8985965909
189903.06761082343,553634.0650582956
189904.01110394395,553635.2315200117
189904.95459777027,553636.3979817511
189905.89809159897,553637.5644434998
189907.77040865333,553639.8853223379
189909.6427247018,553642.2062030983
189909.8709271585,553642.489131032
189883.29635151802,553604.7429309848
189884.2459258051,553605.9148444703
189885.19550008266,553607.086757968
189887.0728162241,553609.4037684958
189888.95184547282,553611.7296368836
189890.82334237295,553614.0513905826
189891.2911333371,553614.6317247117
189892.2328271909,553615.7991072137
189893.17452104064,553616.9664897152
189895.05638023347,553619.294756175
189896.43178394518,553621.0056773648
189898.08920009702,553623.067405866
189899.70688816172,553625.0797145637
189900.68417396257,553626.295400737
189901.6614597717,553627.5110869188
189902.8852859209,553629.0334551915
189904.1091120664,553630.5558234863
189905.82080766064,553632.6850719464
189907.05766534642,553634.2236504309
189908.29452302566,553635.7622289403
189909.41909254208,553637.1283343049
189910.5436620616,553638.4944396872
189912.2322479053,553640.5457005163
189876.09221941285,553610.8601216624
189875.63283977626,553610.2923618269
189875.01784680883,553609.5322755734
189874.80054134905,553609.1845325564
189874.61425948393,553608.8192344334
189874.46040276627,553608.4391345121
189874.34012763863,553608.0470976199
189874.2543373124,553607.6460784343
189874.2036755914,553607.2390987525
189874.18852160862,553606.8292251495
189874.20898698416,553606.4195457989
189874.2649148977,553606.0131472722
189874.35588057453,553605.613091131
189874.48119704126,553605.2223907338
189874.63991653238,553604.8439890544
189874.83084148238,553604.4807358087
189875.05253068282,553604.135366931
189875.30331167547,553603.810482507
189875.5812928072,553603.5085290788
189875.88437725068,553603.2317796131
189876.21028028088,553602.9823171119
189876.55654488306,553602.7620186857
189876.9205602556,553602.572542186
189877.2995831178,553602.4153129738
189877.69075624904,553602.2915124798
189878.09113199802,553602.2020717246
189878.4976930733,553602.1476613432
189878.90737611972,553602.1286886523
189879.317094337,553602.1452939261
189879.7237608849,553602.1973489469
189880.12431220963,553602.2844589428
189880.5157310642,553602.4059659237
189880.8950693942,553602.5609506179
189881.25947010602,553602.7482429573
189881.60618885013,553602.9664301478
189881.9326149893,553603.2138654575
189882.23629063918,553603.4886827343
189882.51680356154,553603.7786786276
189883.29635115454,553604.7429314635
189907.573979883,553644.4236179859
189908.52390802332,553645.5979780685
189909.47383616466,553646.7723381582
189911.35191949655,553649.0940247243
189911.3982228337,553649.1512643134
189912.34167403178,553650.318097216
189913.28512522543,553651.4849301198
189915.17152072905,553653.8152522504
189916.54840041342,553655.5147107376
189918.41835892832,553657.8518951773
189920.2883174942,553660.1890796602
189921.7142781774,553661.9548597351
189923.140238852,553663.7206398383
189924.56619952476,553665.4864199634
189925.99216019342,553667.2522001119
189926.57444293547,553667.9892879147
189909.8709263367,553642.4891315807
189910.81768687587,553643.6647222664
189911.7644474167,553644.8403129604
189913.63763093768,553647.1661394128
189915.52103713737,553649.5004889918
189916.40462205638,553650.5954412427
189917.3477105158,553651.761726728
189918.29079897777,553652.9280122372
189919.2338874356,553654.0942978101
189920.17697589373,553655.2605833831
189921.12006428474,553656.4268689766
189922.06315268052,553657.5931545701
189923.00649263873,553658.7601559117
189923.94983259248,553659.9271572575
189924.89238622226,553661.0938655214
189925.83493985242,553662.2605737924
189926.77080985,553663.4369315031
189927.70667984537,553664.6132892289
189928.8803888306,553666.0987098869
189912.2322475995,553640.5457003585
189914.10735709456,553642.8718930312
189915.9754836386,553645.1894242113
189917.84905133164,553647.5094623972
189918.08510560886,553647.8017680672
189919.96650475872,553650.1292846326
189920.91167158875,553651.2940104642
189921.85683841212,553652.4587362957
189923.74728783173,553654.7866054015
189924.69254392528,553655.9554633885
189925.63780002017,553657.1243213853
189927.5168557041,553659.4522674727
189928.4587479702,553660.6213582284
189929.40064022952,553661.790448989
189930.34026693992,553662.9609355028
189931.27989364392,553664.1314220201
189907.57397987234,553644.4236184639
189908.09395066253,553646.4972532782
189908.61392144221,553648.5708880945
189909.1338922001,553650.6445229193
189910.26796488132,553652.6982526712
189911.99313022208,553654.8583272259
189913.51593498475,553656.7345998519
189914.4554698057,553657.914634801
189915.39500462037,553659.0946697622
189917.25692299102,553661.4425587119
189918.15105679605,553662.5638864159
189919.0959087702,553663.7294657079
189920.04076074433,553664.8950450205
189920.9856128288,553666.0606245794
189921.93046491104,553667.2262041554
189923.29111858716,553668.9047223413
189924.1638320509,553670.0032381593
189926.57444273512,553667.9892876415
189927.332556296,553668.9496927758
189929.18766314487,553671.2806537386
189930.12487801886,553672.4533898088
189931.06209289335,553673.6261258895
189931.99881746035,553674.7985325323
189932.9355420281,553675.9709391864
189933.8722665898,553677.1433458489
189934.80899115448,553678.3157525215
189936.66917931344,553680.648236061
189938.12713993495,553682.4419632283
189928.88038817406,553666.0987095818
189929.56686354542,553666.9672132435
189930.21188274512,553667.7834375923
189931.15308429554,553668.9581169109
189932.09428584488,553670.132796245
189933.03153353286,553671.30467541
189933.96878122378,553672.4765545807
189934.90602882093,553673.6484337153
189935.84327642102,553674.8203128534
189936.78052395856,553675.9921917594
189937.71777149677,553677.164070661
189939.59318761196,553679.493447892
189941.2848870386,553681.5665738286
189931.2798936751,553664.1314217935
189932.28070244714,553665.3764105451
189933.28151121354,553666.6213993187
189934.22071368474,553667.8011516896
189935.15991615658,553668.9809040795
189936.09229283786,553670.1561187711
189937.02466951596,553671.331333469
189937.95704613466,553672.5065481267
189938.88942275467,553673.6817627935
189939.82179948612,553674.856977463
189940.75417621888,553676.0321921448
189942.6100300743,553678.3717983691
189943.5559741812,553679.5364623844
189944.5019182879,553680.7011263968
189924.16383192944,553670.0032380891
189925.47624592885,553671.6505885255
189926.03369690594,553672.3503045683
189926.96862939003,553673.5238378231
189927.9035618706,553674.6973710841
189928.83849434988,553675.8709043644
189929.7734268279,553677.0444376433
189930.7083593046,553678.2179709306
189931.64329178233,553679.3915042392
189932.57822424555,553680.5650377864
189933.513156712,553681.7385713449
189934.85669910396,553683.4249943553
189924.1638320151,553670.0032382988
189925.47624602096,553671.6505884957
189925.50892527084,553671.7067763204
189925.73075676276,553672.0585134275
189925.92107404154,553672.4282596693
189926.07842520226,553672.8131973557
189926.20161184797,553673.2103932888
189926.28969462897,553673.6168209744
189926.3420017759,553674.0293834247
189926.3581348227,553674.4449368914
189926.33796998375,553674.860314725
189926.28166099678,553675.2723516686
189926.18963620553,553675.6779078976
189926.0625966314,553676.0738929196
189925.90151022424,553676.4572890312
189925.70760422302,553676.8251746614
189925.48235608567,553677.1747462067
189925.2274811263,553677.5033396307
189924.94492181874,553677.8084509505
189924.63683118293,553678.0877547512
189924.30555643214,553678.3391226182
189923.95362170384,553678.5606385735
189923.5837086578,553678.75061386
189923.1986361723,553678.9076015869
189922.8013382012,553679.0304045484
189922.39484213683,553679.1180872384
189921.98224553908,553679.1699802547
189921.56669248894,553679.1856880008
189921.1513494941,553679.1650905157
189920.73938167517,553679.1083448515
189920.33392823272,553679.0158827001
189919.93807895455,553678.888407933
189919.55485025042,553678.7268918317
189919.18716275215,553678.5325654426
189918.83781839287,553678.3069090699
189918.5094792098,553678.051641352
189918.20464789832,553677.7687073682
189917.92125404865,553677.4532624974
189917.491539308,553676.919786792
189916.77162366814,553676.0263400908
189963.62458849163,553719.3777110691
189965.4965078649,553721.6889916682
189967.00361821539,553723.576652152
189968.87884394577,553725.9100217846
189970.76081969897,553728.2444947186
189972.64233848715,553730.5636138355
189974.53649062294,553732.8870326766
189975.36173201128,553733.8985008749
189977.25092880128,553736.2057833875
189979.14708746562,553738.5195815519
189981.04348319734,553740.8224508709
189982.94552965363,553743.1380259497
189984.84576306655,553745.4472743054
189986.74509343336,553747.759867623
189988.64263110133,553750.0614737171
189988.99726832702,553750.491073049
189990.8993850642,553752.7952425635
189992.79280230566,553755.1130179727
189994.67992151302,553757.4111328954
189996.5695303973,553759.7034753144
189998.4754005538,553762.0039077386
190000.37624641077,553764.2975310863
190002.28571457296,553766.5971799262
190003.56950617416,553768.1435855627
190004.5277743201,553769.2975545131
190005.48604246485,553770.4515234685
190006.36117762755,553771.505383097
190007.3178025586,553772.6626161354
190008.27442748594,553773.8198491846
190009.3022815828,553775.0636263764
190011.21163951338,553777.374091576
190011.80262775795,553778.0985620581
189966.8268964366,553718.3212231275
189967.81233347033,553719.5313308196
189968.7977705023,553720.741438533
189970.17932382098,553722.4852564537
189972.04721872302,553724.8280457467
189972.98426165633,553725.9993689895
189973.921304586,553727.1706922421
189974.86374022753,553728.3377964864
189975.80617586712,553729.5049007272
189976.74975378165,553730.6710569551
189977.69333169636,553731.8372131903
189978.21484152405,553732.4817394812
189980.1011478565,553734.8045000985
189981.83442144192,553736.9340298778
189982.78653100526,553738.0932394713
189983.73864056793,553739.2524490755
189985.63181059048,553741.5657144178
189986.87720165198,553743.0874587703
189988.77187074625,553745.4076971094
189989.71819840066,553746.5653127918
189991.61376250428,553748.8747911933
189993.50208592459,553751.1727020877
189995.39204419238,553753.4996906089
189995.87044634603,553754.0887173848
189997.77016257396,553756.4056012477
189998.77354762302,553757.629325018
190000.67874196442,553759.9417413726
190001.63416205224,553761.0992119095
190002.58958213442,553762.2566824585
190003.54458464604,553763.4141674832
190004.49958714982,553764.571652515
190005.0535190377,553765.2430312407
190006.9560048691,553767.550738535
190008.78621500157,553769.7708388874
190010.68963058607,553772.0873292169
190011.64222070412,553773.2464649377
190012.5948108169,553774.40560066
190014.45904996592,553776.6343345378
189970.07928497036,553717.2429386855
189971.94999972993,553719.5725383302
189973.74682082923,553721.8101169149
189974.68543895797,553722.9810569198
189975.624057085,553724.1519969373
189976.33739589778,553725.0418956659
189977.276746918,553726.2134655281
189978.21609793615,553727.3850353966
189979.15362417328,553728.5561915867
189980.09115041568,553729.727347781
189981.02863074,553730.8989803613
189981.966111065,553732.0706129496
189982.90337239066,553733.2419819419
189983.8406337171,553734.413350944
189985.71795773256,553736.7396905344
189987.20362857738,553738.5807005772
189989.08644845334,553740.9005076534
189990.96524791786,553743.2153606649
189992.8588615065,553745.5270957107
189994.75247508805,553747.8388307964
189996.64608854565,553750.1505659075
189998.53970222987,553752.4623010752
190000.43331594125,553754.774034836
190002.32692910964,553757.0857714998
190004.22054325967,553759.3975062993
190006.11415643297,553761.7092420866
190008.00776870805,553764.0209750191
190009.90138476825,553766.3327090306
190011.79499597196,553768.6444467889
190013.6886109866,553770.9561846756
190015.58222607046,553773.2679187756
190017.15565352252,553775.1753238771
190092.61387816424,553706.2963237173
190090.72533113815,553703.9728483355
190089.49878391234,553702.4654837184
190088.2145337319,553700.8872053201
190086.428515552,553698.6922797634
190084.75335235594,553696.6335888568
190083.53477990834,553695.1360248078
190092.61387775047,553706.2963234738
190091.94562226723,553704.3582607136
190091.2773667657,553702.42019796
190090.6091112526,553700.4821352225
190089.32459119585,553698.4128717826
190088.18556258566,553696.5779839722
190086.33140722552,553694.2388715756
190086.13887294574,553693.995822152
190085.65182213194,553693.3937843994
190083.53478000718,553695.136024761
190083.39561517182,553694.9648025852
190081.5086600831,553692.6477009448
190080.16519974417,553690.9885075503
190079.22076130562,553689.8223212096
190078.27632286478,553688.6561348881
190077.3238668045,553687.4967691761
190076.3714107457,553686.337403476
190074.4807867471,553684.0183421778
190073.7808790452,553683.162439795
190071.90449826486,553680.8335280513
190070.03313417785,553678.5031790651
190069.09817254462,553677.3300016451
190068.16321091022,553676.1568242387
190067.62727975348,553675.484322983
190081.33882569947,553696.9258483028
190081.12997390985,553696.6676541719
190079.25392718875,553694.3480537864
190078.94815849452,553693.9699928127
190077.07938117534,553691.6570567462
190075.19599888832,553689.3267270263
190074.25370967787,553688.1591171329
190073.3114204609,553686.9915072501
190071.42047184045,553684.6681047668
190069.54107965564,553682.3546349253
190069.35628618937,553682.1271603421
190067.48002545527,553679.808806978
190065.60363343474,553677.483989587
190065.42680772024,553677.2648827832
190085.6518216644,553693.393784284
190084.25256311995,553691.6671301832
190082.36415686837,553689.3371094632
190081.86423181236,553688.7215168482
190079.98890337796,553686.4205576155
190078.08574259735,553684.1061546702
190076.19822128216,553681.7911336063
190075.24732593205,553680.6123333994
190074.2964305817,553679.4335331966
190073.35543636605,553678.2647764727
190072.414442153,553677.0960197572
190071.71095643623,553676.2182598746
190069.8591471698,553673.8813339727
190069.76110852853,553673.7576887723
190040.8936107302,553642.7773489531
190039.89675579962,553641.5549415321
190038.89990086772,553640.3325341168
190037.0162075091,553638.0080861648
190035.8826524104,553636.6092978047
190034.0013864509,553634.2885976862
190032.1145086129,553631.9609736957
190030.23627996372,553629.637590073
190029.99281109593,553629.3360150687
190028.1198991259,553627.0085338752
190028.08004870274,553626.9590021981
190037.8492007025,553643.4425717681
190035.95705754566,553641.1265016926
190034.50927693563,553639.3543501568
190032.63339980558,553637.031470527
190030.75328986917,553634.7070486789
190029.26572759333,553632.867941768
190028.55909859602,553631.9910856893
190027.38249738293,553630.531040791
190025.93483687495,553628.748973061
190025.934836709,553628.7489733399
190024.38492319488,553626.9242930363
190023.4386756814,553625.8803800496
190022.69044730064,553625.303384476
190022.30985197128,553625.0838651768
190021.2426588254,553624.6711631399
190020.27257813537,553624.4834857726
190019.4654555855,553624.4392916139
189995.835294466,553578.1164319037
189997.50843169683,553580.1789769564
189999.18156892137,553582.241522048
190001.04298420422,553584.5824098502
190001.5060502868,553585.1647513601
190003.370958214,553587.4956075501
190004.86764677995,553589.3629630015
190006.7341517142,553591.6924550527
190008.61018542995,553594.0151466232
190009.5616715665,553595.183637332
190010.5131577005,553596.3521280542
190011.4561903849,553597.519404381
190012.39922306262,553598.6866807092
190012.94884214728,553599.368334573
190014.8239540614,553601.6942045921
190016.7002734729,553604.0215720395
190018.575736631,553606.3471603909
190019.51314211506,553607.5197740103
190020.45054759286,553608.6923876444
190022.31813674516,553611.0099205154
190024.19814701748,553613.3382580079
190026.0796824874,553615.6631835127
190027.8599483762,553617.8611999727
190028.80469421085,553619.0264270875
190029.74944004783,553620.1916542066
190030.69429253115,553621.3569117456
190031.63914501228,553622.5221692981
190033.52966882184,553624.8314787487
190035.4300630951,553627.1499628836
190037.3226089875,553629.4561756917
190037.6626003081,553629.8698306861
190039.5559460087,553632.1813902013
190040.655729348,553633.5240246658
190041.8934509144,553635.0812770661
190042.86284179465,553636.3009258795
190043.715991478,553637.37432679
190044.42337909393,553638.2643314467
190045.256199777,553639.3121543839
189995.8352945277,553578.1164290397
189996.53526942694,553580.491323309
189997.23524430578,553582.8662175854
189998.6210766396,553584.9746653201
190000.03879535018,553587.1316253063
190001.2841440015,553588.9042293447
190002.45350630913,553590.3811586456
190003.62286861212,553591.85808795
190004.57039824352,553593.0408122363
190005.517927868,553594.223536531
190006.5981298553,553595.6225462705
190008.46643798376,553597.9516046854
190010.3420978761,553600.2895619024
190011.28108040703,553601.4599518517
190012.22006293628,553602.6303418089
190013.16167250447,553603.7985406586
190014.10328206845,553604.9667395273
190014.7869573112,553605.8148876015
190015.72940937174,553606.981794434
190016.6718614303,553608.1487012808
190018.56471498983,553610.4561539883
190020.45917956345,553612.7636226895
190020.5104760557,553612.8261020359
190022.38181321355,553615.1652717041
190024.25471007315,553617.5044827333
190026.1014739303,553619.8109696571
190027.04512296538,553620.9769345074
190027.98877199617,553622.142899366
190029.87079733086,553624.4657123508
190030.8193591074,553625.6276253812
190031.76792088593,553626.7895384221
190033.6629469911,553629.1032510017
190034.8483963972,553630.5506133778
190036.74730587887,553632.8690859774
190038.2766846242,553634.7391488192
190038.2766846242,553634.7391488192
190040.161902217,553637.0486582532
190042.04666152858,553639.3594436366
190042.55562367977,553639.9985770956
190070.0217899601,553669.2482494843
190071.01186679956,553670.4554443337
190072.00194363427,553671.6626391845
190073.88120875382,553673.9540154412
190075.768432481,553676.2817279259
190076.71648500438,553677.4443077339
190077.66453752972,553678.6068875489
190078.61259005254,553679.7694673804
